#,Job_ID,WeatherFile,ModelFile,@@P1@@,@@P2@@,@@P3@@,@@P4@@,@@P5@@,@@P6@@,@@P7@@,@@P8@@,@@P9@@,@@P10@@,@@P11@@,@@P12@@,@@P13@@,@@P14@@,@@P15@@,@@location@@,c0: A1,c1: A2,c2: A3,c3: A4,c4: A5,c5: A6,c6: A7,c7: A8,c8: P1,c9: P2,c10: P3,c11: P4,c12: P5,c13: P6,c14: P7,c15: P8,c16: Ptimestamp,c17: SPC_SenI_Fac,c18: SPC_SenD_Fac,c19: SPC_Lat_Fac,c20: SPC_Tot_Fac,c21: Ptime_SPC,c22: SPC_SenSizing_Fac,c23: SPC_SenI2_Fac,c24: SPC_SenI+D_Fac,c25: SPC_AirFrac,c26: SPC_AirFlow,c27: SPC_AirFlowperSPC,c28: P1_June,c29: P2_June,c30: P3_June,c31: P4_June,c32: P5_June,c33: P6_June,c34: P7_June,c35: P8_June,c36: SPC_ET_June,c37: P1_July,c38: P2_July,c39: P3_July,c40: P4_July,c41: P5_July,c42: P6_July,c43: P7_July,c44: P8_July,c45: SPC_ET_July,c46: P1_August,c47: P2_August,c48: P3_August,c49: P4_August,c50: P5_August,c51: P6_August,c52: P7_August,c53: P8_August,c54: SPC_ET_August,c55: An_Tes1,c56: P_Test1,c57: P_Time_Test1,c58: An_Tes2,c59: P_Test2,c60: P_Time_Test2,c61: An_Tes3,c62: P_Test3,c63: P_Time_Test3,c64: Cooling_Not_Met
666,Case_C1_Medium_0667,SGP_Singapore.epw,Medium_Office_DOE_JP1_Sizing_File.imf,0.005,0.037142857,0.257142857,4.428571429,5,8.285714286,13.57142857,21,0,0.001571429,1.292857143,2.671428571,0,0.571428571,0,C1,952687.74,556531.72,39562.56,73.94,0,0,0,1269.27,292703.4,194138.81,18557,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286194.77,0,13492.58,8.44,0,0,0,0,174859.51,273079.26,0,15453.55,8.44,0,0,0,0,186424.9,269600.42,0,15239.79,8.44,0,0,0,0,185337.38,2157550.21,721222.41,0,950344.35,320913.17,0,1207205.85,454813.62,0,36.17
667,Case_C1_Medium_0668,SGP_Singapore.epw,Medium_Office_DOE_JP1_Sizing_File.imf,0.005,0.037142857,0.257142857,4.428571429,5,8.285714286,13.57142857,21,0,0.001571429,0.464285714,2.671428571,0,0.571428571,0,C1,926719.59,532171.62,37628.34,73.94,0,0,0,1595.45,285792.41,191513.24,16198.18,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280170.64,0,13107.41,8.44,0,0,0,0,165275.06,266251.59,0,14862.11,8.44,0,0,0,0,175354.74,263403.66,0,14773.76,8.44,0,0,0,0,175002.3,2061340.63,657014.69,0,905882.37,310585.11,0,1155458.26,415405.67,0,30.5
668,Case_C1_Medium_0669,SGP_Singapore.epw,Medium_Office_DOE_JP1_Sizing_File.imf,0.005,0.037142857,0.257142857,4.428571429,5,8.285714286,13.57142857,21,0,0.001571429,0.464285714,2.671428571,0,0,0,C1,882368.81,520841.98,36025.33,73.94,0,0,0,2917.72,282316.52,188771.55,15463.97,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279569.53,0,13012.56,8.44,0,0,0,0,163861.62,263920.31,0,14367.99,8.44,0,0,0,0,171593.08,261137.48,0,14301.42,8.44,0,0,0,0,171346.2,2023401.81,620152.77,0,881292.25,308558.41,0,1142109.56,392693.54,0,15.67
669,Case_C1_Medium_0670,SGP_Singapore.epw,Medium_Office_DOE_JP1_Sizing_File.imf,0.005,0.037142857,0.257142857,4.428571429,5,8.285714286,13.57142857,21,0,0.001571429,0.464285714,4.557142857,0,0,0,C1,773196.6,411669.78,36025.33,73.94,0,0,0,2917.72,216471.55,117350.52,13012.56,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216471.55,0,13012.56,8.44,0,0,0,0,163861.62,211301.67,0,13168.66,8.44,0,0,0,0,164137.61,207958.52,0,14656.26,8.44,0,0,0,0,172894.74,2023401.81,620152.77,0,881292.25,308558.41,0,1142109.56,392693.54,0,15.67
670,Case_C1_Medium_0671,SGP_Singapore.epw,Medium_Office_DOE_JP1_Sizing_File.imf,0.005,0.037142857,0.257142857,1,5,8.285714286,13.57142857,21,0,0.001571429,0.464285714,4.557142857,0,0,0,C1,728867.03,370341.48,35222.51,73.94,0,0,0,719.26,216144.15,105087.15,26232.92,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210975.86,0,19555.75,8.44,0,0,0,0,140395.78,202935.17,0,23054.08,8.44,0,0,0,0,154089.8,197555.87,0,12517.6,8.44,0,0,0,0,147910.74,1898868.82,590751.75,0,808926.37,290892.49,0,1089942.45,376469.53,0,43
671,Case_C1_Medium_0672,SGP_Singapore.epw,Medium_Office_DOE_JP1_Sizing_File.imf,0.005,0.037142857,0.257142857,1,5,17.42857143,13.57142857,21,0,0.001571429,0.464285714,4.557142857,0,0,0,C1,962707.84,439709.42,46229.38,73.94,0,0,0,3373.64,272610.1,125101.46,15848.76,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272610.1,0,15848.76,8.44,0,0,0,0,186351.73,266536.1,0,15477.72,8.44,0,0,0,0,183861.04,264878.07,0,16279.6,8.44,0,0,0,0,189644.58,2145302.41,648636.55,0,985033.21,336861.71,0,1160269.2,412694.92,0,10.33
672,Case_C1_Medium_0673,SGP_Singapore.epw,Medium_Office_DOE_JP1_Sizing_File.imf,0.047857143,0.037142857,0.257142857,1,5,17.42857143,13.57142857,21,0,0.001571429,0.464285714,4.557142857,0,0,0,C1,971601.37,448335.13,47106.67,73.94,0,0,0,2764.16,275970.73,127726.28,16584.57,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275970.73,0,16584.57,8.44,0,0,0,0,194812.49,269746.89,0,16142.18,8.44,0,0,0,0,191855.87,268109.09,0,16966.84,8.44,0,0,0,0,197766.64,2174616.07,666378.24,0,1005924.88,342231.92,0,1168691.19,420535.6,0,13.5
673,Case_C1_Medium_0674,SGP_Singapore.epw,Medium_Office_DOE_JP1_Sizing_File.imf,0.047857143,0.08,0.257142857,1,5,17.42857143,13.57142857,21,0,0.001571429,0.464285714,4.557142857,0,0,0,C1,978621.5,455247.85,47041.3,73.94,0,0,0,2936.96,279264.08,130599.31,17004.88,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279264.08,0,17004.88,8.44,0,0,0,0,207307.37,272716.25,0,16466.6,8.44,0,0,0,0,202865.38,270640.73,0,17141.72,8.44,0,0,0,0,206810.14,2190917.43,672512.02,0,1020080.49,346688.99,0,1170836.93,423831.88,0,11.33
674,Case_C1_Medium_0675,SGP_Singapore.epw,Medium_Office_DOE_JP1_Sizing_File.imf,0.047857143,0.08,0.257142857,1,5,17.42857143,13.57142857,23.85714286,0,0.001571429,0.464285714,4.557142857,0,0,0,C1,842368.29,340243.85,28729.04,73.94,0,0,0,0,258924.6,94072.13,33192.58,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258924.6,0,33192.58,8.44,0,0,0,0,167214.93,236866.14,0,11115.99,8.44,0,0,0,0,176683.13,233049.95,0,10728.46,8.44,0,0,0,0,172821.35,1794559.06,555468,0,748093.43,277186.61,0,1046465.63,346894.61,0,14.5
675,Case_C1_Medium_0676,SGP_Singapore.epw,Medium_Office_DOE_JP1_Sizing_File.imf,0.047857143,0.08,0.5,1,5,17.42857143,13.57142857,23.85714286,0,0.001571429,0.464285714,4.557142857,0,0,0,C1,885286.63,382074.42,29816.81,73.94,0,0,0,0,252161.9,108713.86,11788.16,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252161.9,0,11788.16,8.44,0,0,0,0,198797.76,247030.97,0,11543.73,8.44,0,0,0,0,195881.89,243028.25,0,11297.15,8.44,0,0,0,0,193126.01,1932746.08,621389.12,0,827674.45,290910.27,0,1105071.63,377624.58,0,0
