C1_Large_Case_033_Measure_9,SGP_Singapore_Case_033_AN_T-2.63_Rm-1.001_HW-1.345_RH--2.827_SR-1.215.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_034_Measure_9,SGP_Singapore_Case_034_AN_T-1.132_Rm-1.024_HW-1.029_RH--1.426_SR-1.021.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_035_Measure_9,SGP_Singapore_Case_035_AN_T-3.878_Rm-1.726_HW-1.476_RH--0.133_SR-1.175.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_036_Measure_9,SGP_Singapore_Case_036_AN_T-2.02_Rm-1.145_HW-1.562_RH--3.068_SR-1.238.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_037_Measure_9,SGP_Singapore_Case_037_AN_T-2.968_Rm-1.715_HW-1.353_RH--0.315_SR-1.056.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_038_Measure_9,SGP_Singapore_Case_038_AN_T-4.989_Rm-1.153_HW-1.749_RH--0.745_SR-1.118.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_039_Measure_9,SGP_Singapore_Case_039_AN_T-0.041_Rm-1.375_HW-1.463_RH--1.688_SR-1.078.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_040_Measure_9,SGP_Singapore_Case_040_AN_T-4.844_Rm-1.266_HW-1.531_RH--2.726_SR-1.145.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_041_Measure_9,SGP_Singapore_Case_041_AN_T-2.94_Rm-1.677_HW-1.408_RH--4.618_SR-1.051.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_042_Measure_9,SGP_Singapore_Case_042_AN_T-0.382_Rm-1.261_HW-1.376_RH--1.47_SR-1.166.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_043_Measure_9,SGP_Singapore_Case_043_AN_T-1.051_Rm-1.549_HW-1.313_RH--0.186_SR-1.167.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_044_Measure_9,SGP_Singapore_Case_044_AN_T-4.675_Rm-1.576_HW-1.078_RH--4.775_SR-1.232.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_045_Measure_9,SGP_Singapore_Case_045_AN_T-3.507_Rm-1.199_HW-1.215_RH--4.91_SR-1.096.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_046_Measure_9,SGP_Singapore_Case_046_AN_T-2.835_Rm-1.618_HW-1.51_RH--2.697_SR-1.209.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_047_Measure_9,SGP_Singapore_Case_047_AN_T-0.94_Rm-1.222_HW-1.705_RH--3.132_SR-1.089.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_048_Measure_9,SGP_Singapore_Case_048_AN_T-3.859_Rm-1.262_HW-1.125_RH--0.263_SR-1.151.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_049_Measure_9,SGP_Singapore_Case_049_AN_T-1.805_Rm-1.346_HW-1.583_RH--2.448_SR-1.165.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_050_Measure_9,SGP_Singapore_Case_050_AN_T-2.838_Rm-1.151_HW-1.717_RH--0.661_SR-1.125.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_051_Measure_9,SGP_Singapore_Case_051_AN_T-3.316_Rm-1.314_HW-1.587_RH--2.633_SR-1.125.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_052_Measure_9,SGP_Singapore_Case_052_AN_T-2.503_Rm-1.689_HW-1.22_RH--1.948_SR-1.135.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_053_Measure_9,SGP_Singapore_Case_053_AN_T-1.624_Rm-1.06_HW-1.746_RH--3.214_SR-1.247.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_054_Measure_9,SGP_Singapore_Case_054_AN_T-4.798_Rm-1.281_HW-1.69_RH--0.267_SR-1.012.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_055_Measure_9,SGP_Singapore_Case_055_AN_T-3.181_Rm-1.076_HW-1.687_RH--3.034_SR-1.241.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_056_Measure_9,SGP_Singapore_Case_056_AN_T-0.868_Rm-1.457_HW-1.287_RH--0.865_SR-1.173.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_057_Measure_9,SGP_Singapore_Case_057_AN_T-2.476_Rm-1.215_HW-1.119_RH--2.7_SR-1.202.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_058_Measure_9,SGP_Singapore_Case_058_AN_T-2.668_Rm-1.561_HW-1.286_RH--0.703_SR-1.049.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_059_Measure_9,SGP_Singapore_Case_059_AN_T-0.359_Rm-1.161_HW-1.058_RH--2.374_SR-1.013.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_060_Measure_9,SGP_Singapore_Case_060_AN_T-1.948_Rm-1.211_HW-1.469_RH--0.246_SR-1.231.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_061_Measure_9,SGP_Singapore_Case_061_AN_T-2.252_Rm-1.331_HW-1.724_RH--4.984_SR-1.217.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_062_Measure_9,SGP_Singapore_Case_062_AN_T-1.42_Rm-1.639_HW-1.258_RH--1.124_SR-1.248.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_063_Measure_9,SGP_Singapore_Case_063_AN_T-0.374_Rm-1.74_HW-1.634_RH--4.929_SR-1.218.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_064_Measure_9,SGP_Singapore_Case_064_AN_T-0.286_Rm-1.399_HW-1.47_RH--1.481_SR-1.122.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_065_Measure_9,SGP_Singapore_Case_065_AN_T-2.089_Rm-1.279_HW-1.228_RH--3.261_SR-1.217.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_066_Measure_9,SGP_Singapore_Case_066_AN_T-0.028_Rm-1.481_HW-1.253_RH--4.743_SR-1.135.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_067_Measure_9,SGP_Singapore_Case_067_AN_T-0.459_Rm-1.481_HW-1.731_RH--4.485_SR-1.153.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_068_Measure_9,SGP_Singapore_Case_068_AN_T-4.326_Rm-1.613_HW-1.119_RH--0.207_SR-1.125.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_069_Measure_9,SGP_Singapore_Case_069_AN_T-3.408_Rm-1.366_HW-1.448_RH--0.455_SR-1.237.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_070_Measure_9,SGP_Singapore_Case_070_AN_T-2.023_Rm-1.254_HW-1.123_RH--2.282_SR-1.029.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_071_Measure_9,SGP_Singapore_Case_071_AN_T-3.555_Rm-1.015_HW-1.042_RH--3.145_SR-1.121.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_072_Measure_9,SGP_Singapore_Case_072_AN_T-1.851_Rm-1.602_HW-1.334_RH--0.324_SR-1.18.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_073_Measure_9,SGP_Singapore_Case_073_AN_T-4.076_Rm-1.553_HW-1.135_RH--2.151_SR-1.109.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_074_Measure_9,SGP_Singapore_Case_074_AN_T-3.183_Rm-1.539_HW-1.199_RH--1.095_SR-1.05.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_075_Measure_9,SGP_Singapore_Case_075_AN_T-2.902_Rm-1.533_HW-1.628_RH--3.966_SR-1.064.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_076_Measure_9,SGP_Singapore_Case_076_AN_T-4.197_Rm-1.66_HW-1.386_RH--3.754_SR-1.059.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_077_Measure_9,SGP_Singapore_Case_077_AN_T-2.289_Rm-1.026_HW-1.615_RH--4.362_SR-1.172.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_078_Measure_9,SGP_Singapore_Case_078_AN_T-2.216_Rm-1.649_HW-1.168_RH--0.895_SR-1.237.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_079_Measure_9,SGP_Singapore_Case_079_AN_T-0.273_Rm-1.324_HW-1.41_RH--3.995_SR-1.146.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_080_Measure_9,SGP_Singapore_Case_080_AN_T-0.568_Rm-1.094_HW-1.599_RH--1.373_SR-1.166.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_081_Measure_9,SGP_Singapore_Case_081_AN_T-1.351_Rm-1.056_HW-1.709_RH--3.369_SR-1.111.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_082_Measure_9,SGP_Singapore_Case_082_AN_T-1.671_Rm-1.609_HW-1.446_RH--0.073_SR-1.128.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_083_Measure_9,SGP_Singapore_Case_083_AN_T-3.4_Rm-1.123_HW-1.411_RH--0.086_SR-1.017.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_084_Measure_9,SGP_Singapore_Case_084_AN_T-2.43_Rm-1.08_HW-1.364_RH--1.997_SR-1.226.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_085_Measure_9,SGP_Singapore_Case_085_AN_T-0.379_Rm-1.196_HW-1.029_RH--1.99_SR-1.086.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_086_Measure_9,SGP_Singapore_Case_086_AN_T-4.158_Rm-1.134_HW-1.021_RH--1.462_SR-1.24.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_087_Measure_9,SGP_Singapore_Case_087_AN_T-1.253_Rm-1.165_HW-1.587_RH--0.868_SR-1.196.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
C1_Large_Case_088_Measure_9,SGP_Singapore_Case_088_AN_T-0.813_Rm-1.397_HW-1.688_RH--3.859_SR-1.052.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.15,6.92716,7.5,7.5,18.58,27,6.7,0.0004312,0.000302,6.5,0.2,0,0,C1
